question,label
의정부 관광 해볼만 한 스키장 추천 해주라,S-LOCATION O O O S-PLACE O O
남양주 놀기 좋은 문화 거리 알려줘,S-LOCATION O O B-PLACE E-PLACE O
의성 구경 하기 좋은 숙박 추천 해주라,S-LOCATION O O O S-PLACE O O
광양 들려 봐야 하는 테마 파크 알고싶어,S-LOCATION O O O B-PLACE E-PLACE O
남해 들려야 하는 페스티벌 알려줘,S-LOCATION O O S-PLACE O
공주 꼭 들려야 하는 미술관 어디 있냐,S-LOCATION O O O S-PLACE O O
예천 가기 좋은 도서관 알려줄래,S-LOCATION O O S-PLACE O
담양 구경 할만 한 테마 파크 알려주라,S-LOCATION O O O B-PLACE E-PLACE O
구미 가까운 물 놀이 어디 있니,S-LOCATION O B-PLACE E-PLACE O O
포항 들려 봐야 하는 국제 공원 알려줄래,S-LOCATION O O O B-PLACE E-PLACE O
양산 가볼만 한 공원 어디 있냐,S-LOCATION O O S-PLACE O O
태안 가기 좋은 수영장 알려줘,S-LOCATION O O S-PLACE O
홍천 들려 봐야 하는 국립공원 알려줄래,S-LOCATION O O O S-PLACE O
문경 관광 해볼만 한 테마 파크 어디 있니,S-LOCATION O O O B-PLACE E-PLACE O O
횡성 구경 할만 한 해수욕장 추천 해주라,S-LOCATION O O O S-PLACE O O
남양주 볼 만 한 백화점 어디 있냐,S-LOCATION O O O S-PLACE O O
영월 가까운 놀이동산 알려줘,S-LOCATION O S-PLACE O
공주 구경 하기 좋은 먹거리 알려줘,S-LOCATION O O O S-PLACE O
광주 가까운 경기장 어디 있니,S-LOCATION O S-PLACE O O
화순 구경 할만 한 수산시장 어디 있냐,S-LOCATION O O O S-PLACE O O
나주 놀 만 한 해수욕장 알려줘,S-LOCATION O O O S-PLACE O
천안 관광 할만 한 박물관 알려줘,S-LOCATION O O O S-PLACE O
홍천 구경 하기 좋은 식물원 추천 해줘,S-LOCATION O O O S-PLACE O O
양산 가기 좋은 민속촌 추천 해줘,S-LOCATION O O S-PLACE O O
서산 꼭 가봐야 하는 국제 공원 추천 해줘,S-LOCATION O O O B-PLACE E-PLACE O O
진도 가기 좋은 해수욕장 추천 해줘,S-LOCATION O O S-PLACE O O
김포 유명한 전망대 알고싶어,S-LOCATION O S-PLACE O
수원 가까운 해수욕장 추천 해줘,S-LOCATION O S-PLACE O O
장흥 꼭 가봐야 하는 전당 알고싶어,S-LOCATION O O O S-PLACE O
제주 관광 할만 한 축구장 추천 해줘,S-LOCATION O O O S-PLACE O O
전주 갈만 한 모텔 어디 있니,S-LOCATION O O S-PLACE O O
보은 들려야 하는 타워 알려줄래,S-LOCATION O O S-PLACE O
화성 관광 해볼만 한 민속촌 추천 해주라,S-LOCATION O O O S-PLACE O O
제주 가봐야 하는 먹거리 추천 해줘,S-LOCATION O O S-PLACE O O
화천 가볼만 한 야구장 어디 있냐,S-LOCATION O O S-PLACE O O
의성 관광 할만 한 모텔 알려주라,S-LOCATION O O O S-PLACE O
목포 꼭 들려야 하는 식물원 어디 있니,S-LOCATION O O O S-PLACE O O
용인 관광 할만 한 꽃놀이 알려주라,S-LOCATION O O O S-PLACE O
정선 유명한 문화 거리 추천 해주라,S-LOCATION O B-PLACE E-PLACE O O
태백 구경 할만 한 박물관 알려줘,S-LOCATION O O O S-PLACE O
하동 구경 하기 좋은 공원 추천 해주라,S-LOCATION O O O S-PLACE O O
합천 들려 봐야 하는 음악회 알려주세요,S-LOCATION O O O S-PLACE O
삼척 가까운 미술관 알려주세요,S-LOCATION O S-PLACE O
고성 놀기 좋은 경마장 알려줘,S-LOCATION O O S-PLACE O
나주 들려야 하는 영화관 알고싶어,S-LOCATION O O S-PLACE O
구례 가볼만 한 숙박 시설 추천 해주세요,S-LOCATION O O B-PLACE E-PLACE O O
단양 구경 하기 좋은 거리 알려주세요,S-LOCATION O O O S-PLACE O
광주 관광 해볼만 한 리조트 알려줄래,S-LOCATION O O O S-PLACE O
청양 관광 해볼만 한 공원 알려줘,S-LOCATION O O O S-PLACE O
평창 가기 좋은 호텔 추천 해줘,S-LOCATION O O S-PLACE O O
옥천 구경 할만 한 분수 대 알려주세요,S-LOCATION O O O B-PLACE E-PLACE O
봉화 꼭 들려야 하는 전당 추천 해줘,S-LOCATION O O O S-PLACE O O
영동 놀 만 한 도서관 추천 해주라,S-LOCATION O O O S-PLACE O O
고흥 꼭 가봐야 하는 동상 알려줄래,S-LOCATION O O O S-PLACE O
광주 가봐야 하는 분수 대 알려줘,S-LOCATION O O B-PLACE E-PLACE O
정선 관광 할만 한 테마 파크 추천 해주세요,S-LOCATION O O O B-PLACE E-PLACE O O
구미 꼭 가봐야 하는 박물관 추천 해줘,S-LOCATION O O O S-PLACE O O
구례 갈만 한 미술관 추천 해주세요,S-LOCATION O O S-PLACE O O
청주 관광 해볼만 한 플라자 알려주세요,S-LOCATION O O O S-PLACE O
하동 유명한 영화관 추천 해주세요,S-LOCATION O S-PLACE O O
고흥 볼 만 한 캠핑장 알려주라,S-LOCATION O O O S-PLACE O
하남 구경 할만 한 플라자 알고싶어,S-LOCATION O O O S-PLACE O
의정부 꼭 가봐야 하는 공원 알려주세요,S-LOCATION O O O S-PLACE O
양산 가봐야 하는 마을 어디 있니,S-LOCATION O O S-PLACE O O
김포 들려야 하는 재래시장 알고싶어,S-LOCATION O O S-PLACE O
청양 꼭 가봐야 하는 동물원 어디 있니,S-LOCATION O O O S-PLACE O O
공주 갈만 한 문화재 알고싶어,S-LOCATION O O S-PLACE O
남해 관광 할만 한 재래시장 알고싶어,S-LOCATION O O O S-PLACE O
서산 가봐야 하는 꽃놀이 추천 해주라,S-LOCATION O O S-PLACE O O
진도 갈만 한 전망대 어디 있니,S-LOCATION O O S-PLACE O O
의성 들려야 하는 분수 대 추천 해줘,S-LOCATION O O B-PLACE E-PLACE O O
평창 가봐야 하는 영화관 알고싶어,S-LOCATION O O S-PLACE O
봉화 가봐야 하는 유원지 어디 있니,S-LOCATION O O S-PLACE O O
과천 가기 좋은 플라자 추천 해주라,S-LOCATION O O S-PLACE O O
함양 들려야 하는 동물원 추천 해주라,S-LOCATION O O S-PLACE O O
함안 관광 할만 한 공원 추천 해주라,S-LOCATION O O O S-PLACE O O
논산 가까운 식물원 추천 해주라,S-LOCATION O S-PLACE O O
태백 꼭 가봐야 하는 영화관 어디 있냐,S-LOCATION O O O S-PLACE O O
진안 볼 만 한 놀이 공원 알려줄래,S-LOCATION O O O B-PLACE E-PLACE O
예산 가까운 미술관 알려줘,S-LOCATION O S-PLACE O
청도 관광 할만 한 골프장 알려주라,S-LOCATION O O O S-PLACE O
동해 들려야 하는 꽃놀이 알려줄래,S-LOCATION O O S-PLACE O
태백 놀 만 한 가로수길 알려주세요,S-LOCATION O O O S-PLACE O
신안 가봐야 하는 음악회 알고싶어,S-LOCATION O O S-PLACE O
여수 가볼만 한 스키장 추천 해주세요,S-LOCATION O O S-PLACE O O
익산 들려야 하는 아쿠아리움 추천 해줘,S-LOCATION O O S-PLACE O O
의정부 유명한 민속촌 추천 해줘,S-LOCATION O S-PLACE O O
김해 가까운 가로수길 어디 있니,S-LOCATION O S-PLACE O O
의정부 놀 만 한 숙박 알려주라,S-LOCATION O O O S-PLACE O
일산 놀기 좋은 사찰 알고싶어,S-LOCATION O O S-PLACE O
천안 유명한 야구장 알려줄래,S-LOCATION O S-PLACE O
경산 갈만 한 식물원 어디 있냐,S-LOCATION O O S-PLACE O O
제주 구경 할만 한 영화관 알려줘,S-LOCATION O O O S-PLACE O
합천 가까운 동물원 추천 해줘,S-LOCATION O S-PLACE O O
군포 구경 할만 한 전당 추천 해줘,S-LOCATION O O O S-PLACE O O
청양 구경 할만 한 아쿠아리움 추천 해주세요,S-LOCATION O O O S-PLACE O O
거창 구경 할만 한 스키장 어디 있냐,S-LOCATION O O O S-PLACE O O
정선 관광 할만 한 숙박 시설 알려줘,S-LOCATION O O O B-PLACE E-PLACE O
포천 꼭 가봐야 하는 페스티벌 알려줄래,S-LOCATION O O O S-PLACE O
장흥 꼭 들려야 하는 영화관 알려줘,S-LOCATION O O O S-PLACE O
무안 갈만 한 경기장 추천 해줘,S-LOCATION O O S-PLACE O O
홍성 가기 좋은 경기장 어디 있냐,S-LOCATION O O S-PLACE O O
수원 가까운 모텔 추천 해주라,S-LOCATION O S-PLACE O O
화순 가기 좋은 테마 파크 어디 있냐,S-LOCATION O O B-PLACE E-PLACE O O
고령 놀기 좋은 스키장 추천 해주세요,S-LOCATION O O S-PLACE O O
의왕 구경 할만 한 공 원장 알고싶어,S-LOCATION O O O B-PLACE E-PLACE O
진주 놀기 좋은 가로수길 추천 해주세요,S-LOCATION O O S-PLACE O O
진주 볼 만 한 사찰 알고싶어,S-LOCATION O O O S-PLACE O
장성 구경 할만 한 경기장 알려주세요,S-LOCATION O O O S-PLACE O
밀양 놀 만 한 페스티벌 추천 해주세요,S-LOCATION O O O S-PLACE O O
의왕 꼭 들려야 하는 골프장 어디 있니,S-LOCATION O O O S-PLACE O O
구리 가기 좋은 음악회 어디 있냐,S-LOCATION O O S-PLACE O O
진안 볼 만 한 가로수길 알고싶어,S-LOCATION O O O S-PLACE O
임실 가까운 숙박 시설 추천 해주라,S-LOCATION O B-PLACE E-PLACE O O
논산 구경 하기 좋은 국립공원 알려줘,S-LOCATION O O O S-PLACE O
일산 가볼만 한 분수 대 어디 있냐,S-LOCATION O O B-PLACE E-PLACE O O
창원 유명한 분수 대 어디 있니,S-LOCATION O B-PLACE E-PLACE O O
포항 구경 할만 한 호텔 알려줄래,S-LOCATION O O O S-PLACE O
함평 유명한 리조트 알려주라,S-LOCATION O S-PLACE O
구례 구경 할만 한 공 원장 알려주세요,S-LOCATION O O O B-PLACE E-PLACE O
군위 가봐야 하는 물 놀이 알고싶어,S-LOCATION O O B-PLACE E-PLACE O
화성 볼 만 한 해수욕장 알려주세요,S-LOCATION O O O S-PLACE O
포천 들려 봐야 하는 공 원장 알려주라,S-LOCATION O O O B-PLACE E-PLACE O
문경 놀기 좋은 페스티벌 알려줄래,S-LOCATION O O S-PLACE O
영주 구경 할만 한 국제 공원 알려줘,S-LOCATION O O O B-PLACE E-PLACE O
용인 놀 만 한 공 원장 알려줘,S-LOCATION O O O B-PLACE E-PLACE O
울릉 구경 하기 좋은 시장 추천 해줘,S-LOCATION O O O S-PLACE O O
창원 가볼만 한 전당 알려줄래,S-LOCATION O O S-PLACE O
안성 가기 좋은 꽃놀이 추천 해주세요,S-LOCATION O O S-PLACE O O
오산 꼭 가봐야 하는 공 원장 알려줘,S-LOCATION O O O B-PLACE E-PLACE O
오산 들려 봐야 하는 숙박 알려줘,S-LOCATION O O O S-PLACE O
양산 가봐야 하는 리조트 추천 해주세요,S-LOCATION O O S-PLACE O O
원주 구경 할만 한 플라자 어디 있니,S-LOCATION O O O S-PLACE O O
진도 가봐야 하는 리조트 추천 해줘,S-LOCATION O O S-PLACE O O
목포 가봐야 하는 영화관 추천 해줘,S-LOCATION O O S-PLACE O O
영월 들려 봐야 하는 미술관 알려주라,S-LOCATION O O O S-PLACE O
과천 관광 해볼만 한 백화점 알려줘,S-LOCATION O O O S-PLACE O
평택 꼭 가봐야 하는 수영장 알려주라,S-LOCATION O O O S-PLACE O
진안 가기 좋은 테마 파크 알려줄래,S-LOCATION O O B-PLACE E-PLACE O
부여 꼭 가봐야 하는 시장 알려주라,S-LOCATION O O O S-PLACE O
담양 구경 할만 한 민속촌 알려주라,S-LOCATION O O O S-PLACE O
예산 놀 만 한 야구장 알고싶어,S-LOCATION O O O S-PLACE O
고령 들려 봐야 하는 꽃놀이 알려주세요,S-LOCATION O O O S-PLACE O
김제 들려야 하는 먹거리 추천 해주라,S-LOCATION O O S-PLACE O O
구례 꼭 들려야 하는 스키장 추천 해줘,S-LOCATION O O O S-PLACE O O
울릉 유명한 공원 알려줄래,S-LOCATION O S-PLACE O
용산 꼭 들려야 하는 타워 알려주라,S-LOCATION O O O S-PLACE O
성주 들려야 하는 경마장 알려주라,S-LOCATION O O S-PLACE O
성남 관광 해볼만 한 캠핑장 추천 해주세요,S-LOCATION O O O S-PLACE O O
영덕 놀기 좋은 공 원장 어디 있니,S-LOCATION O O B-PLACE E-PLACE O O
광양 가봐야 하는 문화 거리 알려줘,S-LOCATION O O B-PLACE E-PLACE O
연천 관광 할만 한 수영장 추천 해주라,S-LOCATION O O O S-PLACE O O
경산 꼭 들려야 하는 수산시장 알고싶어,S-LOCATION O O O S-PLACE O
하동 들려 봐야 하는 공 원장 알려줄래,S-LOCATION O O O B-PLACE E-PLACE O
김해 들려 봐야 하는 시장 알려주세요,S-LOCATION O O O S-PLACE O
김제 구경 하기 좋은 영화관 알려줄래,S-LOCATION O O O S-PLACE O
거창 꼭 가봐야 하는 경기장 어디 있니,S-LOCATION O O O S-PLACE O O
평택 볼 만 한 골프장 어디 있냐,S-LOCATION O O O S-PLACE O O
광주 놀 만 한 경마장 알려주라,S-LOCATION O O O S-PLACE O
천안 구경 할만 한 식물원 알려줄래,S-LOCATION O O O S-PLACE O
부천 볼 만 한 마을 알려주세요,S-LOCATION O O O S-PLACE O
춘천 가까운 해수욕장 추천 해줘,S-LOCATION O S-PLACE O O
정선 가기 좋은 박물관 추천 해줘,S-LOCATION O O S-PLACE O O
장흥 놀 만 한 분수 대 어디 있니,S-LOCATION O O O B-PLACE E-PLACE O O
대구 볼 만 한 리조트 알려주라,S-LOCATION O O O S-PLACE O
임실 볼 만 한 경마장 추천 해줘,S-LOCATION O O O S-PLACE O O
삼척 가까운 경마장 알고싶어,S-LOCATION O S-PLACE O
구미 꼭 들려야 하는 동물원 어디 있니,S-LOCATION O O O S-PLACE O O
창원 갈만 한 민속촌 알려주세요,S-LOCATION O O S-PLACE O
남해 갈만 한 경마장 추천 해주세요,S-LOCATION O O S-PLACE O O
영덕 유명한 수산시장 추천 해주세요,S-LOCATION O S-PLACE O O
예산 관광 해볼만 한 해수욕장 어디 있니,S-LOCATION O O O S-PLACE O O
청양 갈만 한 경마장 어디 있니,S-LOCATION O O S-PLACE O O
사천 꼭 들려야 하는 식물원 어디 있니,S-LOCATION O O O S-PLACE O O
평창 들려 봐야 하는 경마장 추천 해주라,S-LOCATION O O O S-PLACE O O
철원 구경 하기 좋은 음악회 추천 해주세요,S-LOCATION O O O S-PLACE O O
담양 가까운 숙박 시설 알려주세요,S-LOCATION O B-PLACE E-PLACE O
남양주 들려야 하는 해수욕장 추천 해주라,S-LOCATION O O S-PLACE O O
영암 꼭 들려야 하는 기념관 알려주세요,S-LOCATION O O O S-PLACE O
진주 관광 해볼만 한 민속촌 알려주라,S-LOCATION O O O S-PLACE O
칠곡 관광 해볼만 한 야구장 알려줘,S-LOCATION O O O S-PLACE O
태백 구경 하기 좋은 수영장 어디 있냐,S-LOCATION O O O S-PLACE O O
의령 구경 하기 좋은 전망대 추천 해주라,S-LOCATION O O O S-PLACE O O
태백 관광 해볼만 한 국립공원 알고싶어,S-LOCATION O O O S-PLACE O
예천 볼 만 한 백화점 알려주세요,S-LOCATION O O O S-PLACE O
칠곡 갈만 한 놀이동산 추천 해주세요,S-LOCATION O O S-PLACE O O
여수 꼭 가봐야 하는 박물관 어디 있냐,S-LOCATION O O O S-PLACE O O
정읍 놀 만 한 수산시장 알려주라,S-LOCATION O O O S-PLACE O
홍천 들려 봐야 하는 숙박 알려주세요,S-LOCATION O O O S-PLACE O
신안 가봐야 하는 거리 알려주세요,S-LOCATION O O S-PLACE O
동두천 구경 할만 한 호텔 알려주세요,S-LOCATION O O O S-PLACE O
속초 갈만 한 기념관 어디 있냐,S-LOCATION O O S-PLACE O O
예산 꼭 들려야 하는 꽃놀이 어디 있냐,S-LOCATION O O O S-PLACE O O
화순 관광 할만 한 캠핑장 추천 해주세요,S-LOCATION O O O S-PLACE O O
전주 유명한 동물원 알려주라,S-LOCATION O S-PLACE O
원주 구경 할만 한 시장 알려줘,S-LOCATION O O O S-PLACE O
의왕 꼭 들려야 하는 경마장 알고싶어,S-LOCATION O O O S-PLACE O
포항 가볼만 한 캠핑장 알고싶어,S-LOCATION O O S-PLACE O
산청 놀기 좋은 백화점 알려줘,S-LOCATION O O S-PLACE O
증평 가볼만 한 공원 알려주라,S-LOCATION O O S-PLACE O
고양 꼭 가봐야 하는 시장 알려주세요,S-LOCATION O O O S-PLACE O
속초 가까운 거리 추천 해주라,S-LOCATION O S-PLACE O O
곡성 들려야 하는 동물원 추천 해줘,S-LOCATION O O S-PLACE O O
완주 가봐야 하는 테마 파크 알려줄래,S-LOCATION O O B-PLACE E-PLACE O
괴산 구경 하기 좋은 민속촌 알려줘,S-LOCATION O O O S-PLACE O
오산 관광 해볼만 한 동물원 추천 해주세요,S-LOCATION O O O S-PLACE O O
삼척 꼭 들려야 하는 미술관 추천 해주세요,S-LOCATION O O O S-PLACE O O
안성 꼭 들려야 하는 페스티벌 알려주세요,S-LOCATION O O O S-PLACE O
나주 꼭 가봐야 하는 전당 알려줘,S-LOCATION O O O S-PLACE O
전주 가기 좋은 박물관 알려주라,S-LOCATION O O S-PLACE O
합천 가볼만 한 테마 파크 알려줘,S-LOCATION O O B-PLACE E-PLACE O
태백 들려야 하는 야구장 알려주세요,S-LOCATION O O S-PLACE O
해남 놀기 좋은 가로수길 추천 해주라,S-LOCATION O O S-PLACE O O
예천 꼭 가봐야 하는 사찰 추천 해주세요,S-LOCATION O O O S-PLACE O O
일산 유명한 숙박 시설 알려주세요,S-LOCATION O B-PLACE E-PLACE O
칠곡 들려 봐야 하는 야구장 알려주세요,S-LOCATION O O O S-PLACE O
완도 갈만 한 기념관 추천 해주세요,S-LOCATION O O S-PLACE O O
남해 관광 해볼만 한 캠핑장 알려줄래,S-LOCATION O O O S-PLACE O
안성 들려야 하는 리조트 알려주라,S-LOCATION O O S-PLACE O
익산 구경 하기 좋은 페스티벌 알려줄래,S-LOCATION O O O S-PLACE O
옥천 관광 할만 한 영화관 추천 해주라,S-LOCATION O O O S-PLACE O O
영주 가봐야 하는 페스티벌 알려줄래,S-LOCATION O O S-PLACE O
산청 가봐야 하는 전당 추천 해주라,S-LOCATION O O S-PLACE O O
순창 꼭 들려야 하는 마을 알려줘,S-LOCATION O O O S-PLACE O
화천 놀 만 한 스키장 추천 해주라,S-LOCATION O O O S-PLACE O O
의정부 가볼만 한 캠핑장 추천 해줘,S-LOCATION O O S-PLACE O O
목포 관광 해볼만 한 축구장 알고싶어,S-LOCATION O O O S-PLACE O
파주 가기 좋은 문화 거리 알려주라,S-LOCATION O O B-PLACE E-PLACE O
안성 가까운 숙박 시설 알려주라,S-LOCATION O B-PLACE E-PLACE O
목포 갈만 한 물 놀이 알려주라,S-LOCATION O O B-PLACE E-PLACE O
화천 가볼만 한 경마장 알고싶어,S-LOCATION O O S-PLACE O
익산 가봐야 하는 유원지 추천 해주세요,S-LOCATION O O S-PLACE O O
곡성 꼭 들려야 하는 축구장 알고싶어,S-LOCATION O O O S-PLACE O
양주 놀기 좋은 분수 대 알려줄래,S-LOCATION O O B-PLACE E-PLACE O
광양 꼭 들려야 하는 민속촌 알려줘,S-LOCATION O O O S-PLACE O
동해 가봐야 하는 놀이동산 알려줘,S-LOCATION O O S-PLACE O
화순 갈만 한 사찰 추천 해주세요,S-LOCATION O O S-PLACE O O
대구 꼭 가봐야 하는 민속촌 추천 해주세요,S-LOCATION O O O S-PLACE O O
의령 꼭 들려야 하는 축구장 알려주라,S-LOCATION O O O S-PLACE O
함양 들려야 하는 타워 추천 해주세요,S-LOCATION O O S-PLACE O O
이천 구경 할만 한 볼링장 추천 해주세요,S-LOCATION O O O S-PLACE O O
울진 관광 해볼만 한 경마장 알려줄래,S-LOCATION O O O S-PLACE O
속초 가기 좋은 숙박 시설 알려줘,S-LOCATION O O B-PLACE E-PLACE O
장수 들려야 하는 놀이 공원 알려줘,S-LOCATION O O B-PLACE E-PLACE O
신안 놀 만 한 동물원 추천 해주라,S-LOCATION O O O S-PLACE O O
평창 들려야 하는 리조트 어디 있냐,S-LOCATION O O S-PLACE O O
영천 가볼만 한 미술관 알고싶어,S-LOCATION O O S-PLACE O
청양 들려 봐야 하는 물 놀이 알려줘,S-LOCATION O O O B-PLACE E-PLACE O
의령 가기 좋은 분수 대 어디 있냐,S-LOCATION O O B-PLACE E-PLACE O O
의령 놀 만 한 가로수길 추천 해줘,S-LOCATION O O O S-PLACE O O
일산 꼭 가봐야 하는 타워 추천 해줘,S-LOCATION O O O S-PLACE O O
동해 꼭 가봐야 하는 먹거리 추천 해주라,S-LOCATION O O O S-PLACE O O
양평 꼭 가봐야 하는 분수 대 알려주라,S-LOCATION O O O B-PLACE E-PLACE O
나주 구경 할만 한 문화재 알고싶어,S-LOCATION O O O S-PLACE O
목포 꼭 들려야 하는 민속촌 알려줘,S-LOCATION O O O S-PLACE O
영광 가봐야 하는 국립공원 추천 해주세요,S-LOCATION O O S-PLACE O O
함평 꼭 들려야 하는 플라자 어디 있냐,S-LOCATION O O O S-PLACE O O
강릉 갈만 한 동상 알려주세요,S-LOCATION O O S-PLACE O
여주 놀기 좋은 민속촌 추천 해줘,S-LOCATION O O S-PLACE O O
담양 놀 만 한 모텔 알려주라,S-LOCATION O O O S-PLACE O
장흥 구경 할만 한 동상 알고싶어,S-LOCATION O O O S-PLACE O
계룡 가기 좋은 가로수길 알려줄래,S-LOCATION O O S-PLACE O
진도 유명한 가로수길 알고싶어,S-LOCATION O S-PLACE O
파주 꼭 가봐야 하는 호텔 어디 있니,S-LOCATION O O O S-PLACE O O
사천 관광 해볼만 한 페스티벌 어디 있니,S-LOCATION O O O S-PLACE O O
이천 구경 하기 좋은 목욕탕 어디 있니,S-LOCATION O O O S-PLACE O O
울릉 꼭 들려야 하는 식물원 추천 해줘,S-LOCATION O O O S-PLACE O O
사천 들려야 하는 모텔 알려줘,S-LOCATION O O S-PLACE O
김해 꼭 들려야 하는 골프장 추천 해줘,S-LOCATION O O O S-PLACE O O
보은 들려야 하는 축구장 어디 있니,S-LOCATION O O S-PLACE O O
과천 들려 봐야 하는 음악회 어디 있니,S-LOCATION O O O S-PLACE O O
영월 가기 좋은 조각상 추천 해주세요,S-LOCATION O O S-PLACE O O
의왕 관광 할만 한 수산시장 어디 있니,S-LOCATION O O O S-PLACE O O
포항 관광 해볼만 한 미술관 알려주라,S-LOCATION O O O S-PLACE O
안성 유명한 사찰 알려줘,S-LOCATION O S-PLACE O
금산 구경 할만 한 꽃놀이 어디 있니,S-LOCATION O O O S-PLACE O O
홍천 유명한 테마 파크 추천 해주라,S-LOCATION O B-PLACE E-PLACE O O
사천 유명한 사찰 알려줄래,S-LOCATION O S-PLACE O
양구 가까운 아쿠아리움 추천 해주세요,S-LOCATION O S-PLACE O O
울진 가볼만 한 도서관 알려주세요,S-LOCATION O O S-PLACE O
곡성 가볼만 한 물 놀이 알려줄래,S-LOCATION O O B-PLACE E-PLACE O
예천 가기 좋은 기념관 추천 해줘,S-LOCATION O O S-PLACE O O
여주 꼭 가봐야 하는 야구장 추천 해주세요,S-LOCATION O O O S-PLACE O O
의정부 관광 해볼만 한 해수욕장 알려주라,S-LOCATION O O O S-PLACE O
청도 꼭 들려야 하는 숙박 어디 있니,S-LOCATION O O O S-PLACE O O
태백 유명한 공 원장 알려주세요,S-LOCATION O B-PLACE E-PLACE O
해운대 유명한 동물원 알려주세요,S-LOCATION O S-PLACE O
시흥 관광 할만 한 민속촌 알려주라,S-LOCATION O O O S-PLACE O
수원 관광 할만 한 수산시장 추천 해주세요,S-LOCATION O O O S-PLACE O O
충주 가기 좋은 동물원 알고싶어,S-LOCATION O O S-PLACE O
공주 구경 할만 한 물 놀이 알려주라,S-LOCATION O O O B-PLACE E-PLACE O
용산 들려야 하는 국제 공원 어디 있냐,S-LOCATION O O B-PLACE E-PLACE O O
괴산 관광 할만 한 야구장 알려줘,S-LOCATION O O O S-PLACE O
경주 들려 봐야 하는 해수욕장 알려줘,S-LOCATION O O O S-PLACE O
하남 가볼만 한 문화재 알려줘,S-LOCATION O O S-PLACE O
고창 놀 만 한 전망대 어디 있냐,S-LOCATION O O O S-PLACE O O
파주 놀기 좋은 거리 어디 있냐,S-LOCATION O O S-PLACE O O
고창 가까운 음악회 알고싶어,S-LOCATION O S-PLACE O
함양 갈만 한 미술관 추천 해줘,S-LOCATION O O S-PLACE O O
대구 놀 만 한 시장 추천 해주라,S-LOCATION O O O S-PLACE O O
공주 놀 만 한 문화재 추천 해주라,S-LOCATION O O O S-PLACE O O
제천 꼭 들려야 하는 분수 대 알려주세요,S-LOCATION O O O B-PLACE E-PLACE O
예천 꼭 들려야 하는 해수욕장 어디 있니,S-LOCATION O O O S-PLACE O O
남해 가까운 목욕탕 알려주라,S-LOCATION O S-PLACE O
아하 해운대 유명한 거리 어디 있니,O S-LOCATION O S-PLACE O O
아 의령 가까운 수산시장 알고싶어,O S-LOCATION O S-PLACE O
아하 군위 가까운 영화관 알고싶어,O S-LOCATION O S-PLACE O
아 군산 들려 봐야 하는 문화 거리 추천 해주라,O S-LOCATION O O O B-PLACE E-PLACE O O
그래 보은 놀기 좋은 동물원 어디 있냐,O S-LOCATION O O S-PLACE O O
그러면 이천 관광 할만 한 동물원 어디 있니,O S-LOCATION O O O S-PLACE O O
그렇군 화순 꼭 가봐야 하는 캠핑장 추천 해주세요,O S-LOCATION O O O S-PLACE O O
그래 수원 들려야 하는 꽃놀이 추천 해줘,O S-LOCATION O O S-PLACE O O
아하 전주 들려야 하는 기념관 알려주라,O S-LOCATION O O S-PLACE O
오키 사천 유명한 기념관 알려줘,O S-LOCATION O S-PLACE O
알았어 경주 들려 봐야 하는 수영장 어디 있니,O S-LOCATION O O O S-PLACE O O
그래 남원 볼 만 한 동상 알려줄래,O S-LOCATION O O O S-PLACE O
응 양주 꼭 가봐야 하는 전당 추천 해주세요,O S-LOCATION O O O S-PLACE O O
그래 경주 놀기 좋은 박물관 추천 해주라,O S-LOCATION O O S-PLACE O O
그럼 영광 관광 할만 한 영화관 추천 해주라,O S-LOCATION O O O S-PLACE O O
오키 장흥 가볼만 한 박물관 알려주라,O S-LOCATION O O S-PLACE O
ㅇㅋ 하동 관광 해볼만 한 공원 어디 있냐,O S-LOCATION O O O S-PLACE O O
ㅇㅇ 군포 꼭 들려야 하는 해수욕장 추천 해줘,O S-LOCATION O O O S-PLACE O O
ㅇㅋ 양구 가까운 야구장 알고싶어,O S-LOCATION O S-PLACE O
안동 들려야 하는 분수 대 알고싶어,S-LOCATION O O B-PLACE E-PLACE O
진천 갈만 한 전당 알려주라,S-LOCATION O O S-PLACE O
화순 놀 만 한 페스티벌 알려줄래,S-LOCATION O O O S-PLACE O
예천 꼭 가봐야 하는 수영장 추천 해주세요,S-LOCATION O O O S-PLACE O O
경산 가기 좋은 거리 추천 해주세요,S-LOCATION O O S-PLACE O O
화성 꼭 들려야 하는 숙박 시설 어디 있니,S-LOCATION O O O B-PLACE E-PLACE O O
평택 들려 봐야 하는 도서관 어디 있니,S-LOCATION O O O S-PLACE O O
오산 꼭 가봐야 하는 마을 추천 해주세요,S-LOCATION O O O S-PLACE O O
의성 가까운 아쿠아리움 알려줄래,S-LOCATION O S-PLACE O
완도 구경 하기 좋은 경마장 추천 해줘,S-LOCATION O O O S-PLACE O O
함양 볼 만 한 해수욕장 알려줄래,S-LOCATION O O O S-PLACE O
상주 놀 만 한 캠핑장 알려주라,S-LOCATION O O O S-PLACE O
문경 들려 봐야 하는 거리 알려주세요,S-LOCATION O O O S-PLACE O
영암 유명한 시장 알려줄래,S-LOCATION O S-PLACE O
함양 관광 해볼만 한 목욕탕 어디 있니,S-LOCATION O O O S-PLACE O O
철원 가기 좋은 수산시장 어디 있니,S-LOCATION O O S-PLACE O O
안산 볼 만 한 호텔 알려주세요,S-LOCATION O O O S-PLACE O
